projectName;name;pathFile;productionFile;junitVersion;loc;qtdMethods;testSmellName;testSmellMethod;testSmellLineBegin;testSmellLineEnd
dubbo;ArgumentConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ArgumentConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ArgumentConfig.java;JUnit5;65;4;Assertion Roulette;testArguments;63-63;63-63
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Magic Number Test;testRegistry;113;113
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Magic Number Test;testQosPort;163;163
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Lazy Test;testEnvironment2, testEnvironment1;101, 93, 91, 89;101, 93, 91, 89
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Lazy Test;testParameters, testQosAcceptForeignIp, testQosPort, testQosEnable, testDumpDirectory, testDefault, testLogger, testMonitor, testRegistry, testEnvironment2, testEnvironment1, testArchitecture, testOrganization, testOwner, testVersion, testName;178, 168, 161, 151, 141, 134, 127, 118, 107, 100, 88, 81, 74, 67, 57, 48, 45;178, 168, 161, 151, 141, 134, 127, 118, 107, 100, 88, 81, 74, 67, 57, 48, 45
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Lazy Test;testParameters, testQosAcceptForeignIp, testQosEnable, testDumpDirectory, testVersion, testName;182, 172, 155, 145, 61, 51;182, 172, 155, 145, 61, 51
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Lazy Test;testParameters, testQosAcceptForeignIp;179, 169;179, 169
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Duplicate Assert;testMonitor;120, 122;120, 122
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Eager Test;testName;46, 47, 49, 51;46, 47, 49, 51
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Eager Test;testVersion;58, 59, 61;58, 59, 61
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Eager Test;testOwner;67, 68, 69;67, 68, 69
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Eager Test;testOrganization;74, 75, 76;74, 75, 76
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Eager Test;testArchitecture;81, 82, 83;81, 82, 83
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Eager Test;testEnvironment1;88, 89, 90, 91, 92, 93, 94;88, 89, 90, 91, 92, 93, 94
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Eager Test;testEnvironment2;100, 101;100, 101
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Eager Test;testRegistry;107, 109, 110, 111, 112, 113;107, 109, 110, 111, 112, 113
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Eager Test;testMonitor;118, 119, 120, 121, 122;118, 119, 120, 121, 122
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Eager Test;testLogger;127, 128, 129;127, 128, 129
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Eager Test;testDefault;134, 135, 136;134, 135, 136
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Eager Test;testDumpDirectory;142, 143, 145;142, 143, 145
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Eager Test;testQosEnable;152, 153, 155;152, 153, 155
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Eager Test;testQosPort;161, 162, 163;161, 162, 163
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Eager Test;testQosAcceptForeignIp;169, 170, 172;169, 170, 172
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Eager Test;testParameters;179, 182;179, 182
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testName;47-47;47-47
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testName;49-49;49-49
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testName;52-52;52-52
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testVersion;59-59;59-59
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testVersion;62-62;62-62
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testOwner;69-69;69-69
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testOrganization;76-76;76-76
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testArchitecture;83-83;83-83
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testEnvironment1;90-90;90-90
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testEnvironment1;92-92;92-92
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testEnvironment1;94-94;94-94
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testRegistry;110-110;110-110
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testRegistry;112-112;112-112
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testRegistry;113-113;113-113
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testMonitor;120-120;120-120
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testMonitor;122-122;122-122
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testLogger;129-129;129-129
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testDefault;136-136;136-136
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testDumpDirectory;143-143;143-143
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testDumpDirectory;146-146;146-146
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testQosEnable;153-153;153-153
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testQosEnable;156-156;156-156
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testQosPort;163-163;163-163
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testQosAcceptForeignIp;170-170;170-170
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testQosAcceptForeignIp;173-173;173-173
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testParameters;183-183;183-183
dubbo;ApplicationConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ApplicationConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ApplicationConfig.java;JUnit5;186;16;Assertion Roulette;testParameters;184-184;184-184
dubbo;ReferenceConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ReferenceConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-config/dubbo-config-api/src/main/java/org/apache/dubbo/config/ReferenceConfig.java;JUnit5;84;6;Unknown Test;testInjvm;49-83;49-83
dubbo;ReferenceConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ReferenceConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-config/dubbo-config-api/src/main/java/org/apache/dubbo/config/ReferenceConfig.java;JUnit5;84;6;Verbose Test;testInjvm;49-83;49-83
dubbo;ReferenceConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ReferenceConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-config/dubbo-config-api/src/main/java/org/apache/dubbo/config/ReferenceConfig.java;JUnit5;84;6;Exception Catching Throwing;testInjvm;78-82;78-82
dubbo;ConsumerConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ConsumerConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ConsumerConfig.java;JUnit5;55;3;Magic Number Test;testTimeout;35;35
dubbo;ConsumerConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ConsumerConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ConsumerConfig.java;JUnit5;55;3;Eager Test;testTimeout;34, 35;34, 35
dubbo;ConsumerConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ConsumerConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ConsumerConfig.java;JUnit5;55;3;Eager Test;testDefault;45, 46;45, 46
dubbo;ConsumerConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ConsumerConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ConsumerConfig.java;JUnit5;55;3;Eager Test;testClient;52, 53;52, 53
dubbo;ConsumerConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ConsumerConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ConsumerConfig.java;JUnit5;55;3;Assertion Roulette;testTimeout;35-35;35-35
dubbo;ConsumerConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ConsumerConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ConsumerConfig.java;JUnit5;55;3;Assertion Roulette;testTimeout;36-36;36-36
dubbo;ConsumerConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ConsumerConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ConsumerConfig.java;JUnit5;55;3;Assertion Roulette;testDefault;46-46;46-46
dubbo;ConsumerConfigTest;/Users/chenhao/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ConsumerConfigTest.java;/Users/chenhao/.jnose_projects/dubbo/dubbo-common/src/main/java/org/apache/dubbo/config/ConsumerConfig.java;JUnit5;55;3;Assertion Roulette;testClient;53-53;53-53
