testPackage,testClassName,testMethodName,potentialTargetQualifiedName,AAA
org.apache.cloudstack.network.contrail.model,VirtualMachineModelTest,testCreateVirtualMachine,MOCK org.mockito.Mockito.when(UserVmDao),0
org.apache.cloudstack.network.contrail.model,VirtualMachineModelTest,testCreateVirtualMachine,MOCK org.mockito.stubbing.OngoingStubbing<com.cloud.vm.dao.UserVmDao>.thenReturn(UserVmDao),0
org.apache.cloudstack.network.contrail.model,VirtualMachineModelTest,testCreateVirtualMachine,"NEW org.apache.cloudstack.network.contrail.model.VirtualMachineModel(VMInstanceVO, String)",1
org.apache.cloudstack.network.contrail.model,VirtualMachineModelTest,testCreateVirtualMachine,GET org.apache.cloudstack.network.contrail.model.VirtualMachineModel.getInstanceName(),2
org.apache.cloudstack.network.contrail.model,VirtualMachineModelTest,testCreateVirtualMachine,"ASSERT junit.framework.TestCase.assertEquals(String, String)",2
org.apache.cloudstack.network.contrail.model,VirtualMachineModelTest,testCreateVirtualMachine,GET org.apache.cloudstack.network.contrail.model.VirtualMachineModel.getUuid(),2
org.apache.cloudstack.network.contrail.model,VirtualMachineModelTest,testCreateVirtualMachine,"ASSERT junit.framework.TestCase.assertEquals(String, String)",2
org.apache.cloudstack.network.contrail.model,VirtualMachineModelTest,testCreateVirtualMachine,"org.apache.cloudstack.network.contrail.model.VirtualMachineModel.build(ModelController, VMInstanceVO)",2
org.apache.cloudstack.network.contrail.model,VirtualMachineModelTest,testCreateVirtualMachine,org.apache.cloudstack.network.contrail.model.VirtualMachineModel.update(ModelController),2
org.apache.cloudstack.network.contrail.model,VirtualMachineModelTest,testCreateVirtualMachine,ASSERT junit.framework.TestCase.fail(String),2
org.apache.cloudstack.network.contrail.model,VirtualMachineModelTest,testCreateVirtualMachine,org.apache.cloudstack.network.contrail.model.VirtualMachineModel.verify(ModelController),2
org.apache.cloudstack.network.contrail.model,VirtualMachineModelTest,testCreateVirtualMachine,ASSERT junit.framework.TestCase.assertTrue(boolean),2
